ons_id;ons_region_id;constituency_name;county_name;region_name;country_name;constituency_type;declaration_time;mp_firstname;mp_surname;mp_gender;result;first_party;second_party;electorate;valid_votes;invalid_votes;majority;con;lab;ld;brexit;green;snp;pc;dup;sf;sdlp;uup;alliance;other;other_winner;mp_fullname;majority_percent;majority_rank;turnout_const;turnout_reg;turnout_uk;turnout_2017
E14000779;E12000003;Leeds North East;West Yorkshire;Yorkshire and The Humber;England;Borough;12/13/19 4:07;Fabian;Hamilton;Male;Lab hold;Lab;Con;70580;50500;531;17089;11935;29024;5665;1769;1931;0;0;0;0;0;0;0;176;0;Fabian Hamilton;0,33839603960396;203;0,715500141683196;0,643471527266342;0,673108310793613;0,755919100867184
E14000780;E12000003;Leeds North West;West Yorkshire;Yorkshire and The Humber;England;Borough;12/13/19 3:55;Alex;Sobel;Male;Lab hold;Lab;Con;67741;49283;138;10749;13222;23971;9397;1304;1389;0;0;0;0;0;0;0;0;0;Alex Sobel;0,218107663900331;345;0,727520999099511;0,643471527266342;0,673108310793613;0,679173025002935
E14000781;E12000003;Leeds West;West Yorkshire;Yorkshire and The Humber;England;Borough;12/13/19 3:46;Rachel;Reeves;Female;Lab hold;Lab;Con;67727;40281;121;10564;11622;22186;1787;2685;1274;0;0;0;0;0;0;0;727;0;Rachel Reeves;0,262257640078449;292;0,594755415122477;0,643471527266342;0,673108310793613;0,621425943639173
E14000782;E12000004;Leicester East;Leicestershire;East Midlands;England;Borough;12/13/19 2:02;Claudia;Webbe;Female;Lab hold;Lab;Con;78433;49421;259;6019;19071;25090;2800;1243;888;0;0;0;0;0;0;0;329;0;Claudia Webbe;0,121790332045082;467;0,630104675327987;0,671701751982193;0,673108310793613;0,673934282922816
E14000783;E12000004;Leicester South;Leicestershire;East Midlands;England;Borough;12/13/19 1:47;Jonathan;Ashworth;Male;Lab hold;Lab;Con;77708;50147;192;22675;10931;33606;2754;1187;1669;0;0;0;0;0;0;0;0;0;Jonathan Ashworth;0,452170618381957;66;0,645326092551603;0,671701751982193;0,673108310793613;0,668798157121296
E14000784;E12000004;Leicester West;Leicestershire;East Midlands;England;Borough;12/13/19 2:13;Liz;Kendall;Female;Lab hold;Lab;Con;64940;34775;151;4212;13079;17291;1808;1620;977;0;0;0;0;0;0;0;0;0;Liz Kendall;0,121121495327103;468;0,535494302433015;0,671701751982193;0,673108310793613;0,578505004395232
E14000785;E12000002;Leigh;Greater Manchester;North West;England;County;12/13/19 1:59;James;Grundy;Male;Con gain from Lab Coop;Con;Lab;77417;46979;168;1965;21266;19301;2252;3161;0;0;0;0;0;0;0;0;999;0;James Grundy;0,0418271993869601;593;0,606830541095625;0,656235607475574;0,673108310793613;0,615128211857957
E14000786;E12000008;Lewes;East Sussex;South East;England;County;12/13/19 5:06;Maria;Caulfield;Female;Con hold;Con;LD;71503;54851;144;2457;26268;3206;23811;0;1453;0;0;0;0;0;0;0;113;0;Maria Caulfield;0,0447940785035824;586;0,767114666517489;0,702066082349098;0,673108310793613;0,763902397767159
E14000789;E12000007;Lewisham, Deptford;London;London;England;Borough;12/13/19 2:36;Vicky;Foxcroft;Female;Lab hold;Lab;Con;80631;55368;236;32913;6303;39216;5774;789;3085;0;0;0;0;0;0;0;201;0;Vicky Foxcroft;0,594440832249675;21;0,686683781672062;0,67469636048204;0,673108310793613;0,70235000254881
E14000787;E12000007;Lewisham East;London;London;England;Borough;12/13/19 1:55;Janet;Daby;Female;Lab hold;Lab;Con;67857;44815;139;17008;9653;26661;5039;1234;1706;0;0;0;0;0;0;0;522;0;Janet Daby;0,379515787124847;146;0,660432969332567;0,67469636048204;0,673108310793613;0,692868886148787
E14000788;E12000007;Lewisham West and Penge;London;London;England;Borough;12/13/19 2:11;Ellie;Reeves;Female;Lab hold;Lab;Con;74617;52100;192;21543;10317;31860;6260;1060;2390;0;0;0;0;0;0;0;213;0;Ellie Reeves;0,413493282149712;106;0,698232306310894;0,67469636048204;0,673108310793613;0,729721944059589
E14000790;E12000007;Leyton and Wanstead;London;London;England;County;12/13/19 2:05;John;Cryer;Male;Lab hold;Lab;Con;64852;44547;174;20808;8028;28836;4666;785;1805;0;0;0;0;0;0;0;427;0;John Cryer;0,467102161761735;57;0,686902485659656;0,67469636048204;0,673108310793613;0,708729220709451
E14000791;E12000005;Lichfield;Staffordshire;West Midlands;England;County;12/13/19 2:49;Michael;Fabricant;Male;Con hold;Con;Lab;76616;53993;240;23638;34844;11206;5632;0;1743;0;0;0;0;0;0;0;568;0;Michael Fabricant;0,437797492267516;77;0,704722251226898;0,646625390348285;0,673108310793613;0,719118634959022
E14000792;E12000004;Lincoln;Lincolnshire;East Midlands;England;Borough;12/13/19 3:48;Karl;McCartney;Male;Con gain from Lab;Con;Lab;74942;50629;134;3514;24267;20753;2422;1079;1195;0;0;0;0;0;0;0;913;0;Karl McCartney;0,0694068616800648;562;0,675575778602119;0,671701751982193;0,673108310793613;0,666356635800358
S14000043;S92000003;Linlithgow and East Falkirk;Scotland;Scotland;Scotland;County;12/13/19 4:09;Martyn;Day;Male;SNP hold;SNP;Con;87044;57775;105;11266;14285;10517;4393;1257;1184;25551;0;0;0;0;0;0;588;0;Martyn Day;0,194997836434444;370;0,663744772758605;0,680735968118871;0,673108310793613;0,65084816559534
E14000793;E12000002;Liverpool, Riverside;Merseyside;North West;England;Borough;12/13/19 2:34;Kim;Johnson;Female;Lab hold;Lab;Con;80310;52789;242;37043;4127;41170;2696;1779;3017;0;0;0;0;0;0;0;0;0;Kim Johnson;0,701718160980507;4;0,657315402814095;0,656235607475574;0,673108310793613;0,629093957973065
E14000794;E12000002;Liverpool, Walton;Merseyside;North West;England;Borough;12/13/19 2:41;Dan;Carden;Male;Lab hold;Lab;Con;62628;40786;195;30520;4018;34538;756;0;814;0;0;0;0;0;0;0;660;0;Dan Carden;0,74829598391605;1;0,651242255859999;0,656235607475574;0,673108310793613;0,672590774331346
E14000795;E12000002;Liverpool, Wavertree;Merseyside;North West;England;Borough;12/13/19 2:58;Paula;Barker;Female;Lab hold;Lab;Con;63458;43377;141;27085;4225;31310;4055;1921;1365;0;0;0;0;0;0;0;501;0;Paula Barker;0,62440924914125;12;0,683554476976898;0,656235607475574;0,673108310793613;0,699235711653394
E14000796;E12000002;Liverpool, West Derby;Merseyside;North West;England;Borough;12/13/19 2:50;Ian;Byrne;Male;Lab hold;Lab;Con;65640;43989;93;29984;4133;34117;1296;2012;605;0;0;0;0;0;0;0;1826;0;Ian Byrne;0,681624951692469;5;0,670155393053016;0,656235607475574;0,673108310793613;0,693066723958014
S14000044;S92000003;Livingston;Scotland;Scotland;Scotland;County;12/13/19 3:57;Hannah;Bardell;Female;SNP hold;SNP;Con;82285;54592;146;13435;12182;11915;3457;0;1421;25617;0;0;0;0;0;0;0;0;Hannah Bardell;0,246098329425557;311;0,663450203560795;0,680735968118871;0,673108310793613;0,64654960102453
W07000045;W92000004;Llanelli;Dyfed;Wales;Wales;County;12/13/19 2:12;Nia;Griffith;Female;Lab hold;Lab;Con;60518;38233;152;4670;11455;16125;0;3605;0;0;7048;0;0;0;0;0;0;0;Nia Griffith;0,122145790285879;466;0,631762450841072;0,665721049768388;0,673108310793613;0,678769727765252
E14000797;E12000004;Loughborough;Leicestershire;East Midlands;England;County;12/13/19 4:52;Jane;Hunt;Female;Con hold;Con;Lab;79764;54631;220;7169;27954;20785;4153;0;1504;0;0;0;0;0;0;0;235;0;Jane Hunt;0,131225860775018;458;0,684907978536683;0,671701751982193;0,673108310793613;0,680191440451217
E14000798;E12000004;Louth and Horncastle;Lincolnshire;East Midlands;England;County;12/13/19 3:27;Victoria;Atkins;Female;Con hold;Con;Lab;79634;52332;286;28868;38021;9153;4114;0;0;0;0;0;0;0;0;0;1044;0;Victoria Atkins;0,55163188871054;29;0,657156490946078;0,671701751982193;0,673108310793613;0,667928158264458
E14000799;E12000005;Ludlow;Shropshire;West Midlands;England;County;12/13/19 4:18;Philip;Dunne;Male;Con hold;Con;LD;69444;50225;259;23648;32185;7591;8537;0;1912;0;0;0;0;0;0;0;0;0;Philip Dunne;0,470841214534594;56;0,723244628765624;0,646625390348285;0,673108310793613;0,734485698327307
E14000800;E12000006;Luton North;Bedfordshire;East;England;Borough;12/13/19 3:00;Sarah;Owen;Female;Lab hold;Lab;Con;68185;42589;155;9247;14249;23496;2063;1215;771;0;0;0;0;0;0;0;795;0;Sarah Owen;0,217121792012022;348;0,624609518222483;0,682459959038198;0,673108310793613;0,6978192213857
E14000801;E12000006;Luton South;Bedfordshire;East;England;Borough;12/13/19 2:47;Rachel;Hopkins;Female;Lab hold;Lab;Con;69338;42064;175;8756;13031;21787;0;1601;995;0;0;0;0;0;0;0;4650;0;Rachel Hopkins;0,2081589958159;359;0,606651475381465;0,682459959038198;0,673108310793613;0,686625587902602
E14000802;E12000002;Macclesfield;Cheshire;North West;England;County;12/13/19 4:06;David;Rutley;Male;Con hold;Con;Lab;76216;53867;237;10711;28292;17581;5684;0;2310;0;0;0;0;0;0;0;0;0;David Rutley;0,198841591326786;366;0,70676760785137;0,656235607475574;0,673108310793613;0,721898761099591
E14000803;E12000008;Maidenhead;Berkshire;South East;England;County;12/13/19 3:34;Theresa;May;Female;Con hold;Con;LD;76668;56492;278;18846;32620;7882;13774;0;2216;0;0;0;0;0;0;0;0;0;Theresa May;0,333604758195851;206;0,73683935931549;0,702066082349098;0,673108310793613;0,765537094484463
E14000804;E12000008;Maidstone and The Weald;Kent;South East;England;County;12/13/19 3:54;Helen;Grant;Female;Con hold;Con;Lab;76109;51680;261;21772;31220;9448;8482;0;2172;0;0;0;0;0;0;0;358;0;Helen Grant;0,421284829721362;99;0,679026133571588;0,702066082349098;0,673108310793613;0,686502774311732
E14000805;E12000002;Makerfield;Greater Manchester;North West;England;County;12/13/19 1:41;Yvonne;Fovargue;Female;Lab hold;Lab;Con;74190;44259;161;4740;15214;19954;2108;5817;1166;0;0;0;0;0;0;0;0;0;Yvonne Fovargue;0,107096861655257;497;0,596562879094218;0,656235607475574;0,673108310793613;0,632017667892107
E14000806;E12000006;Maldon;Essex;East;England;County;12/13/19 5:12;John;Whittingdale;Male;Con hold;Con;Lab;72438;50408;236;30041;36304;6263;5990;0;1851;0;0;0;0;0;0;0;0;0;John Whittingdale;0,595956990953817;20;0,695877854164941;0,682459959038198;0,673108310793613;0,702420596054289
E14000807;E12000002;Manchester Central;Greater Manchester;North West;England;Borough;12/13/19 4:13;Lucy;Powell;Female;Lab hold;Lab;Con;92247;52289;193;29089;7734;36823;3420;2335;1870;0;0;0;0;0;0;0;107;0;Lucy Powell;0,55631203503605;28;0,566836861903368;0,656235607475574;0,673108310793613;0,550846988178726
E14000808;E12000002;Manchester, Gorton;Greater Manchester;North West;England;Borough;12/13/19 4:44;Afzal;Khan;Male;Lab hold;Lab;Con;76419;44545;147;30339;4244;34583;2448;1573;1697;0;0;0;0;0;0;0;0;0;Afzal Khan;0,681086541699405;6;0,582904774990513;0,656235607475574;0,673108310793613;0,60976354130729
E14000809;E12000002;Manchester, Withington;Greater Manchester;North West;England;Borough;12/13/19 4:36;Jeff;Smith;Male;Lab hold;Lab;LD;76530;52995;181;27905;5820;35902;7997;1308;1968;0;0;0;0;0;0;0;0;0;Jeff Smith;0,526559109349939;34;0,692473539788318;0,656235607475574;0,673108310793613;0,718005733115439
E14000810;E12000004;Mansfield;Nottinghamshire;East Midlands;England;County;12/13/19 3:54;Ben;Bradley;Male;Con hold;Con;Lab;77131;49273;157;16306;31484;15178;1626;0;0;0;0;0;0;0;0;0;985;0;Ben Bradley;0,330931747610253;210;0,63882226342197;0,671701751982193;0,673108310793613;0,644600377838609
E14000811;E12000008;Meon Valley;Hampshire;South East;England;County;12/13/19 4:51;Flick;Drummond;Female;Con hold;Con;LD;75737;55569;211;23555;35271;5664;11716;0;2918;0;0;0;0;0;0;0;0;0;Flick Drummond;0,423887419244543;96;0,733710075656548;0,702066082349098;0,673108310793613;0,729897906957951
E14000812;E12000005;Meriden;West Midlands;West Midlands;England;County;12/13/19 1:59;Saqib;Bhatti;Male;Con hold;Con;Lab;85368;54161;236;22836;34358;11522;5614;0;2667;0;0;0;0;0;0;0;0;0;Saqib Bhatti;0,42163180148077;98;0,634441476900009;0,646625390348285;0,673108310793613;0,670935500902472
W07000071;W92000004;Merthyr Tydfil and Rhymney;Gwent and Mid Glamorgan;Wales;Wales;County;12/13/19 2:51;Gerald;Jones;Male;Lab hold;Lab;Con;56322;32246;83;10606;6307;16913;1116;3604;0;0;2446;0;0;0;0;0;1860;0;Gerald Jones;0,328909011970477;213;0,572529384609922;0,665721049768388;0,673108310793613;0,604817626165191
E14000813;E12000006;Mid Bedfordshire;Bedfordshire;East;England;County;12/13/19 3:09;Nadine;Dorries;Female;Con hold;Con;Lab;87795;64717;225;24664;38692;14028;8171;0;2478;0;0;0;0;0;0;0;1348;0;Nadine Dorries;0,381105428249146;143;0,737137650207871;0,682459959038198;0,673108310793613;0,750204964294626
E14000814;E12000004;Mid Derbyshire;Derbyshire;East Midlands;England;County;12/13/19 5:39;Pauline;Latham;Female;Con hold;Con;Lab;67442;49356;197;15385;29027;13642;4756;0;1931;0;0;0;0;0;0;0;0;0;Pauline Latham;0,311714887754275;234;0,731828830698971;0,671701751982193;0,673108310793613;0,746613108825186
E14000819;E12000001;Middlesbrough;Cleveland;North East;England;Borough;12/13/19 0:25;Andy;McDonald;Male;Lab hold;Lab;Con;60764;34097;85;8395;8812;17207;816;2168;546;0;0;0;0;0;0;0;4548;0;Andy McDonald;0,246209343930551;310;0,561138173918768;0,642070829068157;0,673108310793613;0,58364860217167
E14000820;E12000001;Middlesbrough South and East Cleveland;Cleveland;North East;England;County;12/13/19 2:58;Simon;Clarke;Male;Con hold;Con;Lab;72348;47817;180;11626;28135;16509;1953;0;1220;0;0;0;0;0;0;0;0;0;Simon Clarke;0,243135286613547;315;0,660930502570907;0,642070829068157;0,673108310793613;0,658316744083167
E14000815;E12000009;Mid Dorset and North Poole;Dorset;South West;England;County;12/13/19 4:48;Michael;Tomlinson;Male;Con hold;Con;LD;65427;48930;152;14898;29548;3402;14650;0;1330;0;0;0;0;0;0;0;0;0;Michael Tomlinson;0,304475781729001;244;0,747856389563942;0,720191104120187;0,673108310793613;0,741798616448885
S14000045;S92000003;Midlothian;Scotland;Scotland;Scotland;County;12/13/19 2:41;Owen;Thompson;Male;SNP gain from Lab;SNP;Lab;70544;48221;140;5705;10467;14328;3393;0;0;20033;0;0;0;0;0;0;0;0;Owen Thompson;0,118309450239522;475;0,683559197096847;0,680735968118871;0,673108310793613;0,662583421145065
E14000816;E12000006;Mid Norfolk;Norfolk;East;England;County;12/13/19 2:46;George;Freeman;Male;Con hold;Con;Lab;82203;56186;335;22594;35051;12457;7739;0;0;0;0;0;0;0;0;0;939;0;George Freeman;0,402128644146229;123;0,683503035169033;0,682459959038198;0,673108310793613;0,695615229859922
E14000817;E12000008;Mid Sussex;West Sussex;South East;England;County;12/13/19 4:05;Mims;Davies;Female;Con hold;Con;LD;85146;62762;222;18197;33455;11218;15258;0;2234;0;0;0;0;0;0;0;597;0;Mims Davies;0,289936585832191;262;0,737110375120381;0,702066082349098;0,673108310793613;0,732232386836165
N06000010;N92000002;Mid Ulster;Northern Ireland;Northern Ireland;Northern Ireland;County;12/13/19 2:55;Francie;Molloy;Male;SF hold;SF;DUP;70449;44620;348;9537;0;0;0;0;0;0;0;10936;20473;6384;2611;3526;690;0;Francie Molloy;0,213738233975796;351;0,633365981064316;0,6175061110334;0,673108310793613;0,681813535810761
E14000818;E12000005;Mid Worcestershire;Hereford and Worcester;West Midlands;England;County;12/13/19 2:37;Nigel;Huddleston;Male;Con hold;Con;Lab;78220;56123;204;28018;37426;9408;6474;0;2177;0;0;0;0;0;0;0;638;0;Nigel Huddleston;0,499224916700818;38;0,717501917668116;0,646625390348285;0,673108310793613;0,724312029136043
E14000821;E12000008;Milton Keynes North;Buckinghamshire;South East;England;County;12/13/19 4:31;Ben;Everitt;Male;Con hold;Con;Lab;91545;62543;237;6255;30938;24683;4991;0;1931;0;0;0;0;0;0;0;0;0;Ben Everitt;0,100011192299698;509;0,683194057567317;0,702066082349098;0,673108310793613;0,715907944443822
E14000822;E12000008;Milton Keynes South;Buckinghamshire;South East;England;Borough;12/13/19 4:40;Iain;Stewart;Male;Con hold;Con;Lab;96363;64007;181;6944;32011;25067;4688;0;1495;0;0;0;0;0;0;0;746;0;Iain Stewart;0,108488134110332;495;0,664227971316792;0,702066082349098;0,673108310793613;0,69777205492496
E14000823;E12000007;Mitcham and Morden;London;London;England;Borough;12/13/19 3:02;Siobhain;McDonagh;Female;Lab hold;Lab;Con;70021;45741;104;16482;11482;27964;3717;1202;1160;0;0;0;0;0;0;0;216;0;Siobhain McDonagh;0,360333180297764;171;0,653246883077934;0,67469636048204;0,673108310793613;0,700356597045339
E14000824;E12000008;Mole Valley;Surrey;South East;England;County;12/13/19 3:52;Paul;Beresford;Male;Con hold;Con;LD;74665;57110;194;12041;31656;2965;19615;0;1874;0;0;0;0;0;0;0;1000;0;Paul Beresford;0,210838732271056;354;0,764883144713052;0,702066082349098;0,673108310793613;0,760963176604735
W07000054;W92000004;Monmouth;Gwent and Mid Glamorgan;Wales;Wales;County;12/13/19 3:36;David T. C.;Davies;Male;Con hold;Con;Lab;67098;50217;136;9982;26160;16178;4909;0;1353;0;1182;0;0;0;0;0;435;0;David T. C. Davies;0,198777306489834;367;0,748412769382098;0,665721049768388;0,673108310793613;0,766211157158483
W07000063;W92000004;Montgomeryshire;Powys;Wales;Wales;County;12/13/19 3:32;Craig;Williams;Male;Con hold;Con;LD;48997;34214;213;12138;20020;5585;7882;0;0;0;0;0;0;0;0;0;727;0;Craig Williams;0,354767054422166;179;0,698287650264302;0,665721049768388;0,673108310793613;0,687439661117131
S14000046;S92000003;Moray;Scotland;Scotland;Scotland;County;12/13/19 3:16;Douglas;Ross;Male;Con hold;Con;SNP;71035;48825;92;513;22112;2432;2269;0;0;21599;0;0;0;0;0;0;413;0;Douglas Ross;0,0105069124423963;638;0,68733722812698;0,680735968118871;0,673108310793613;0,67382411640646
E14000825;E12000002;Morecambe and Lunesdale;Lancashire;North West;England;County;12/13/19 4:14;David;Morris;Male;Con hold;Con;Lab;67397;45310;138;6354;23925;17571;2328;0;938;0;0;0;0;0;0;0;548;0;David Morris;0,140233943941735;447;0,672285116548214;0,656235607475574;0,673108310793613;0,683303900146667
E14000826;E12000003;Morley and Outwood;West Yorkshire;Yorkshire and The Humber;England;County;12/13/19 4:25;Andrea;Jenkyns;Female;Con hold;Con;Lab;78803;51930;191;11267;29424;18157;2285;0;1107;0;0;0;0;0;0;0;957;0;Andrea Jenkyns;0,216965145388022;349;0,658985064020405;0,643471527266342;0,673108310793613;0,684449964049938
S14000047;S92000003;Motherwell and Wishaw;Scotland;Scotland;Scotland;Borough;12/13/19 3:43;Marion;Fellows;Female;SNP hold;SNP;Lab;68856;44420;93;6268;7150;14354;1675;0;0;20622;0;0;0;0;0;0;619;0;Marion Fellows;0,141107609185052;445;0,645114441733473;0,680735968118871;0,673108310793613;0,614615553763835
S14000027;S92000003;Na h-Eileanan An Iar;Scotland;Scotland;Scotland;County;12/13/19 2:37;Angus Brendan;MacNeil;Male;SNP hold;SNP;Lab;21106;14477;65;2438;3216;4093;637;0;0;6531;0;0;0;0;0;0;0;0;Angus Brendan MacNeil;0,168405056296194;413;0,685918696105373;0,680735968118871;0,673108310793613;0,69564809163889
W07000069;W92000004;Neath;West Glamorgan;Wales;Wales;County;12/13/19 3:03;Christina;Rees;Female;Lab hold;Lab;Con;56419;36756;107;5637;10283;15920;1485;3184;728;0;4495;0;0;0;0;0;661;0;Christina Rees;0,153362716291218;433;0,651482656551871;0,665721049768388;0,673108310793613;0,68534961154273
E14000829;E12000004;Newark;Nottinghamshire;East Midlands;England;County;12/13/19 3:40;Robert;Jenrick;Male;Con hold;Con;Lab;75850;54762;259;21816;34660;12844;5308;0;1950;0;0;0;0;0;0;0;0;0;Robert Jenrick;0,398378437602717;127;0,721977587343441;0,671701751982193;0,673108310793613;0,728936564693418
E14000830;E12000008;Newbury;Berkshire;South East;England;County;12/13/19 3:09;Laura;Farris;Female;Con hold;Con;LD;83414;59998;190;16047;34431;4404;18384;0;2454;0;0;0;0;0;0;0;325;0;Laura Farris;0,267458915297177;284;0,719279737214376;0,702066082349098;0,673108310793613;0,733792388210892
E14000834;E12000005;Newcastle-Under-Lyme;Staffordshire;West Midlands;England;Borough;12/13/19 4:45;Aaron;Bell;Male;Con gain from Lab;Con;Lab;68211;44739;140;7446;23485;16039;2361;1921;933;0;0;0;0;0;0;0;0;0;Aaron Bell;0,166431972104875;416;0,655891278532788;0,646625390348285;0,673108310793613;0,668363924629551
E14000831;E12000001;Newcastle Upon Tyne Central;Tyne and Wear;North East;England;Borough;12/12/19 23:27;Chi;Onwurah;Female;Lab hold;Lab;Con;57845;37474;137;12278;9290;21568;2709;2542;1365;0;0;0;0;0;0;0;0;0;Chi Onwurah;0,327640497411539;218;0,647834730745959;0,642070829068157;0,673108310793613;0,66995376390695
E14000832;E12000001;Newcastle Upon Tyne East;Tyne and Wear;North East;England;Borough;12/13/19 0:05;Nicholas;Brown;Male;Lab hold;Lab;Con;63796;43365;233;15463;10586;26049;4535;0;2195;0;0;0;0;0;0;0;0;0;Nicholas Brown;0,356577885391445;176;0,679744811586933;0,642070829068157;0,673108310793613;0,671683685815225
E14000833;E12000001;Newcastle Upon Tyne North;Tyne and Wear;North East;England;Borough;12/13/19 0:46;Catherine;McKinnell;Female;Lab hold;Lab;Con;68486;46999;119;5765;15589;21354;4357;4331;1368;0;0;0;0;0;0;0;0;0;Catherine McKinnell;0,122662184301794;465;0,686257045235523;0,642070829068157;0,673108310793613;0,73082802354971
E14000827;E12000008;New Forest East;Hampshire;South East;England;County;12/13/19 2:14;Julian;Lewis;Male;Con hold;Con;Lab;73549;50786;189;25251;32769;7518;7390;0;2434;0;0;0;0;0;0;0;675;0;Julian Lewis;0,497203953845548;39;0,690505649295028;0,702066082349098;0,673108310793613;0,707501170766646
E14000828;E12000008;New Forest West;Hampshire;South East;England;County;12/13/19 2:55;Desmond;Swayne;Male;Con hold;Con;LD;70869;50306;250;24403;32113;6595;7710;0;3888;0;0;0;0;0;0;0;0;0;Desmond Swayne;0,485091241601399;47;0,709844925143575;0,702066082349098;0,673108310793613;0,721469485069636
W07000055;W92000004;Newport East;Gwent and Mid Glamorgan;Wales;Wales;County;12/13/19 2:49;Jessica;Morden;Female;Lab hold;Lab;Con;58554;36282;80;1992;14133;16125;2121;2454;577;0;872;0;0;0;0;0;0;0;Jessica Morden;0,054903257813792;577;0,619633159135157;0,665721049768388;0,673108310793613;0,643335138818514
W07000056;W92000004;Newport West;Gwent and Mid Glamorgan;Wales;Wales;County;12/13/19 2:58;Ruth;Jones;Female;Lab hold;Lab;Con;66657;43433;130;902;18075;18977;2565;1727;902;0;1187;0;0;0;0;0;0;0;Ruth Jones;0,0207676190914742;623;0,651589480474669;0,665721049768388;0,673108310793613;0,674513579403407
N06000011;N92000002;Newry and Armagh;Northern Ireland;Northern Ireland;Northern Ireland;County;12/13/19 5:05;Mickey;Brady;Male;SF hold;SF;DUP;81226;50779;341;9287;0;0;0;0;0;0;0;11000;20287;9449;4204;4211;1628;0;Mickey Brady;0,182890564997341;386;0,625156969443282;0,6175061110334;0,673108310793613;0,684575677816676
E14000835;E12000009;Newton Abbot;Devon;South West;England;County;12/13/19 2:49;Anne Marie;Morris;Female;Con hold;Con;LD;72529;52556;182;17501;29190;9329;11689;0;1508;0;0;0;0;0;0;0;840;0;Anne Marie Morris;0,332997183956161;208;0,724620496628935;0,720191104120187;0,673108310793613;0,720040717293694
E14000836;E12000003;Normanton, Pontefract and Castleford;West Yorkshire;Yorkshire and The Humber;England;County;12/13/19 4:01;Yvette;Cooper;Female;Lab hold;Lab;Con;84527;48259;127;1276;17021;18297;3147;8032;0;0;0;0;0;0;0;0;1762;0;Yvette Cooper;0,0264406639176112;616;0,570929998698641;0,643471527266342;0,673108310793613;0,602528141497532
E14000861;E12000004;Northampton North;Northamptonshire;East Midlands;England;Borough;12/13/19 4:17;Michael;Ellis;Male;Con hold;Con;Lab;58768;39539;120;5507;21031;15524;2031;0;953;0;0;0;0;0;0;0;0;0;Michael Ellis;0,139280204355194;450;0,672798121426627;0,671701751982193;0,673108310793613;0,685989024991081
E14000862;E12000004;Northampton South;Northamptonshire;East Midlands;England;Borough;12/13/19 3:44;Andrew;Lewer;Male;Con hold;Con;Lab;62163;40835;122;4697;20914;16217;2482;0;1222;0;0;0;0;0;0;0;0;0;Andrew Lewer;0,115023876576466;482;0,656902015668484;0,671701751982193;0,673108310793613;0,66434608036784
N06000012;N92000002;North Antrim;Northern Ireland;Northern Ireland;Northern Ireland;County;12/13/19 4:54;Ian;Paisley;Male;DUP hold;DUP;UUP;77134;44051;304;12721;0;0;0;0;0;0;0;20860;5632;2943;8139;6231;246;0;Ian Paisley;0,288778915348119;263;0,571097051883735;0,6175061110334;0,673108310793613;0,640522357481793
S14000048;S92000003;North Ayrshire and Arran;Scotland;Scotland;Scotland;County;12/13/19 2:56;Patricia;Gibson;Female;SNP hold;SNP;Con;73534;48154;115;8521;14855;6702;2107;0;1114;23376;0;0;0;0;0;0;0;0;Patricia Gibson;0,17695310877601;401;0,654853537139283;0,680735968118871;0,673108310793613;0,648204329288291
E14000837;E12000009;North Cornwall;Cornwall;South West;England;County;12/13/19 5:30;Scott;Mann;Male;Con hold;Con;LD;69935;51678;256;14752;30671;4516;15919;0;0;0;0;0;0;0;0;0;572;0;Scott Mann;0,285459963620883;266;0,738943304497033;0,720191104120187;0,673108310793613;0,739991865667306
E14000838;E12000009;North Devon;Devon;South West;England;County;12/13/19 3:40;Selaine;Saxby;Female;Con hold;Con;LD;75859;55581;166;14813;31479;5097;16666;0;1759;0;0;0;0;0;0;0;580;0;Selaine Saxby;0,26651193753261;287;0,73268827693484;0,720191104120187;0,673108310793613;0,734884764053245
E14000839;E12000009;North Dorset;Dorset;South West;England;County;12/13/19 5:58;Simon;Hoare;Male;Con hold;Con;LD;76765;56107;263;24301;35705;6737;11404;0;2261;0;0;0;0;0;0;0;0;0;Simon Hoare;0,43311886217406;82;0,730892985084348;0,720191104120187;0,673108310793613;0,730098003249306
N06000013;N92000002;North Down;Northern Ireland;Northern Ireland;Northern Ireland;County;12/13/19 1:52;Stephen;Farry;Male;Alliance gain from Ind;Alliance;DUP;67099;40643;172;2968;1959;0;0;0;0;0;0;15390;0;0;4936;18358;0;0;Stephen Farry;0,0730261053563959;557;0,605716925736598;0,6175061110334;0,673108310793613;0,609086952466814
E14000840;E12000001;North Durham;Durham;North East;England;County;12/13/19 3:14;Kevan;Jones;Male;Lab hold;Lab;Con;66796;42195;107;4742;13897;18639;2879;4693;1126;0;0;0;0;0;0;0;961;0;Kevan Jones;0,112382983765849;487;0,631699502964249;0,642070829068157;0,673108310793613;0,64631924742422
E14000841;E12000006;North East Bedfordshire;Bedfordshire;East;England;County;12/13/19 4:21;Richard;Fuller;Male;Con hold;Con;Lab;90678;65018;200;24283;38443;14160;7999;0;1891;0;0;0;0;0;0;0;2525;0;Richard Fuller;0,373481189824356;154;0,71702066653433;0,682459959038198;0,673108310793613;0,733900919947432
E14000842;E12000006;North East Cambridgeshire;Cambridgeshire;East;England;County;12/13/19 4:20;Stephen;Barclay;Male;Con hold;Con;Lab;83699;52964;239;29993;38423;8430;4298;0;1813;0;0;0;0;0;0;0;0;0;Stephen Barclay;0,566290310399517;25;0,632791311724154;0,682459959038198;0,673108310793613;0,631222309095648
