,date,region,population,confirmed_cases_per_100k,deaths_per_100k
152,10-6-2020,Syddanmark,1223634,0.08172378341889813,0.0
153,10-6-2021,Hovedstaden,1846023,9.425668044222634,0.0
154,10-6-2021,Midtjylland,1333245,6.00039752633612,0.0750049690792015
155,10-6-2021,Nordjylland,589755,11.191087824605132,0.0
156,10-6-2021,Sjælland,2319705,2.1554464899631633,0.0
157,10-6-2021,Syddanmark,1223634,3.759294037269314,0.0
158,10-7-2020,Hovedstaden,1846023,1.2459216380294287,0.0
159,10-7-2020,Nordjylland,589755,0.5086858102093242,0.1695619367364414
160,10-7-2020,Sjælland,2319705,0.17243571919705308,0.0
161,10-7-2020,Syddanmark,1223634,0.2451713502566944,0.0
162,10-7-2021,Hovedstaden,1846023,18.905506594446546,0.0
163,10-7-2021,Midtjylland,1333245,9.675641011216992,0.0
164,10-7-2021,Nordjylland,589755,5.595543912302566,0.0
165,10-7-2021,Sjælland,2319705,2.586535787955796,0.0
166,10-7-2021,Syddanmark,1223634,6.292731323255157,0.0
167,10-8-2020,Hovedstaden,1846023,2.3293317580550186,0.0
168,10-8-2020,Midtjylland,1333245,6.00039752633612,0.0
169,10-8-2020,Nordjylland,589755,1.1869335571550899,0.0
170,10-8-2020,Sjælland,2319705,0.4310892979926327,0.0
171,10-8-2020,Syddanmark,1223634,0.9806854010267776,0.0
172,10-8-2021,Hovedstaden,1846023,22.10156644852204,0.10834101200255901
173,10-8-2021,Midtjylland,1333245,18.97625717703798,0.0
174,10-8-2021,Nordjylland,589755,18.990936914481438,0.0
175,10-8-2021,Sjælland,2319705,4.6988733481196965,0.04310892979926327
176,10-8-2021,Syddanmark,1223634,14.46510966514497,0.0
177,10-9-2020,Hovedstaden,1846023,10.671589682252064,0.21668202400511802
178,10-9-2020,Midtjylland,1333245,2.100139134217642,0.0
179,10-9-2020,Nordjylland,589755,6.273791659248332,0.1695619367364414
180,10-9-2020,Sjælland,2319705,2.1554464899631633,0.0
181,10-9-2020,Syddanmark,1223634,4.494808088039397,0.0
182,10-9-2021,Hovedstaden,1846023,9.371497538221355,0.10834101200255901
183,10-9-2021,Midtjylland,1333245,5.100337897385701,0.0
184,10-9-2021,Nordjylland,589755,2.8825529245195036,0.0
185,10-9-2021,Sjælland,2319705,2.6727536475543228,0.04310892979926327
186,10-9-2021,Syddanmark,1223634,4.658255654877194,0.08172378341889813
187,11-1-2021,Hovedstaden,1846023,33.260690684785615,0.8667280960204721
188,11-1-2021,Midtjylland,1333245,14.700973939523493,0.300019876316806
189,11-1-2021,Nordjylland,589755,18.14312723079923,0.1695619367364414
190,11-1-2021,Sjælland,2319705,9.656400275034972,0.21554464899631634
191,11-1-2021,Syddanmark,1223634,16.835099384293017,0.32689513367559253
192,11-10-2020,Hovedstaden,1846023,5.308709588125392,0.054170506001279504
193,11-10-2020,Midtjylland,1333245,4.950327959227299,0.0
194,11-10-2020,Nordjylland,589755,5.086858102093242,0.1695619367364414
195,11-10-2020,Sjælland,2319705,1.2501589641786348,0.0
196,11-10-2020,Syddanmark,1223634,2.696884852823638,0.0
197,11-11-2020,Hovedstaden,1846023,23.889193146564264,0.1625115180038385
198,11-11-2020,Midtjylland,1333245,19.726306867829994,0.150009938158403
199,11-11-2020,Nordjylland,589755,11.869335571550899,0.0
200,11-11-2020,Sjælland,2319705,6.552557329488017,0.0
201,11-11-2020,Syddanmark,1223634,13.239252913861497,0.08172378341889813
202,11-12-2020,Hovedstaden,1846023,94.20250993622506,0.7042165780166336
203,11-12-2020,Midtjylland,1333245,43.727896973174474,0.0
204,11-12-2020,Nordjylland,589755,21.195242092055175,0.1695619367364414
