,areaname,population,date,newcasesbypublishdate,cases_per_100k
5778,Scotland,5454000,16/01/2021,1753,32.141547488082146
2405,North West,7300000,16/01/2021,5083,69.63013698630137
261,East Midlands,4533000,16/01/2021,2651,58.48224134127509
4013,West Midlands,2928000,16/01/2021,5064,172.95081967213113
4571,Wales,3136000,16/01/2021,1129,36.00127551020408
1869,North East,2597000,16/01/2021,1261,48.55602618405853
2941,South East,9175000,16/01/2021,6289,68.5449591280654
5178,Northern Ireland,1885000,16/01/2021,705,37.40053050397878
1333,London,8899375,16/01/2021,8838,99.3103448275862
797,East of England,5847000,16/01/2021,4449,76.09030271934326
3477,South West,5616000,16/01/2021,2598,46.26068376068376
2910,South East,9175000,16/02/2021,1005,10.953678474114442
230,East Midlands,4533000,16/02/2021,1125,24.818001323626735
2374,North West,7300000,16/02/2021,1735,23.767123287671232
1838,North East,2597000,16/02/2021,546,21.024258760107816
766,East of England,5847000,16/02/2021,869,14.862322558577048
3446,South West,5616000,16/02/2021,515,9.17022792022792
5747,Scotland,5454000,16/02/2021,773,14.173083975064174
1302,London,8899375,16/02/2021,1084,12.180630662265608
4540,Wales,3136000,16/02/2021,275,8.769132653061224
5147,Northern Ireland,1885000,16/02/2021,341,18.090185676392572
3982,West Midlands,2928000,16/02/2021,1265,43.20355191256831
4877,Wales,3136000,16/03/2020,30,0.9566326530612245
6084,Scotland,5454000,16/03/2020,18,0.33003300330033003
5484,Northern Ireland,1885000,16/03/2020,7,0.3713527851458886
3418,South West,5616000,16/03/2021,232,4.131054131054131
2346,North West,7300000,16/03/2021,733,10.04109589041096
202,East Midlands,4533000,16/03/2021,448,9.883079638208692
5719,Scotland,5454000,16/03/2021,597,10.946094609460946
4512,Wales,3136000,16/03/2021,142,4.528061224489796
3954,West Midlands,2928000,16/03/2021,522,17.827868852459016
5119,Northern Ireland,1885000,16/03/2021,164,8.700265251989391
738,East of England,5847000,16/03/2021,442,7.5594321874465535
1274,London,8899375,16/03/2021,451,5.067771613175083
1810,North East,2597000,16/03/2021,251,9.664998074701579
2882,South East,9175000,16/03/2021,458,4.991825613079019
6053,Scotland,5454000,16/04/2020,354,6.49064906490649
4846,Wales,3136000,16/04/2020,284,9.056122448979592
5453,Northern Ireland,1885000,16/04/2020,113,5.994694960212202
707,East of England,5847000,16/04/2021,206,3.5231742774072177
1243,London,8899375,16/04/2021,380,4.2699627782849925
4481,Wales,3136000,16/04/2021,48,1.530612244897959
2851,South East,9175000,16/04/2021,236,2.572207084468665
3387,South West,5616000,16/04/2021,126,2.2435897435897436
3923,West Midlands,2928000,16/04/2021,224,7.6502732240437155
2315,North West,7300000,16/04/2021,318,4.3561643835616435
5688,Scotland,5454000,16/04/2021,204,3.74037403740374
171,East Midlands,4533000,16/04/2021,227,5.007721155967351
5088,Northern Ireland,1885000,16/04/2021,119,6.312997347480106
1779,North East,2597000,16/04/2021,90,3.46553715825953
2650,North West,7300000,16/05/2020,174,2.3835616438356166
3186,South East,9175000,16/05/2020,136,1.4822888283378748
1578,London,8899375,16/05/2020,166,1.8652995294613386
5423,Northern Ireland,1885000,16/05/2020,40,2.1220159151193636
4816,Wales,3136000,16/05/2020,183,5.8354591836734695
2114,North East,2597000,16/05/2020,78,3.0034655371582595
506,East Midlands,4533000,16/05/2020,86,1.8971983234061327
4258,West Midlands,2928000,16/05/2020,114,3.893442622950819
3722,South West,5616000,16/05/2020,39,0.6944444444444445
1042,East of England,5847000,16/05/2020,101,1.7273815631948006
6023,Scotland,5454000,16/05/2020,187,3.4286762009534284
1213,London,8899375,16/05/2021,217,2.438373481283798
3893,West Midlands,2928000,16/05/2021,96,3.278688524590164
2285,North West,7300000,16/05/2021,381,5.219178082191781
1749,North East,2597000,16/05/2021,54,2.079322294955718
4451,Wales,3136000,16/05/2021,54,1.721938775510204
3357,South West,5616000,16/05/2021,66,1.1752136752136753
141,East Midlands,4533000,16/05/2021,146,3.2208250606662254
5658,Scotland,5454000,16/05/2021,292,5.353868720205353
5058,Northern Ireland,1885000,16/05/2021,109,5.7824933687002655
677,East of England,5847000,16/05/2021,132,2.257567983581324
2821,South East,9175000,16/05/2021,124,1.3514986376021798
1011,East of England,5847000,16/06/2020,54,0.9235505387378142
4227,West Midlands,2928000,16/06/2020,32,1.092896174863388
2619,North West,7300000,16/06/2020,52,0.7123287671232876
3155,South East,9175000,16/06/2020,23,0.2506811989100817
475,East Midlands,4533000,16/06/2020,37,0.8162364879770571
1547,London,8899375,16/06/2020,15,0.16855116230072337
2083,North East,2597000,16/06/2020,17,0.6546014632268001
5392,Northern Ireland,1885000,16/06/2020,2,0.10610079575596817
5992,Scotland,5454000,16/06/2020,15,0.27502750275027504
3691,South West,5616000,16/06/2020,6,0.10683760683760685
4785,Wales,3136000,16/06/2020,65,2.072704081632653
4420,Wales,3136000,16/06/2021,141,4.496173469387755
646,East of England,5847000,16/06/2021,340,5.814947836497349
1182,London,8899375,16/06/2021,1168,13.12451717114966
1718,North East,2597000,16/06/2021,567,21.83288409703504
3862,West Midlands,2928000,16/06/2021,514,17.55464480874317
3326,South West,5616000,16/06/2021,610,10.861823361823362
110,East Midlands,4533000,16/06/2021,440,9.706596073240679
5627,Scotland,5454000,16/06/2021,1129,20.7004033736707
2790,South East,9175000,16/06/2021,776,8.45776566757493
2254,North West,7300000,16/06/2021,2157,29.54794520547945
5027,Northern Ireland,1885000,16/06/2021,143,7.586206896551724
2589,North West,7300000,16/07/2020,80,1.0958904109589043
5962,Scotland,5454000,16/07/2020,11,0.20168683535020168
1517,London,8899375,16/07/2020,68,0.764098602429946
2053,North East,2597000,16/07/2020,12,0.46207162110127076
4197,West Midlands,2928000,16/07/2020,64,2.185792349726776
3661,South West,5616000,16/07/2020,14,0.2492877492877493
4755,Wales,3136000,16/07/2020,18,0.5739795918367346
3125,South East,9175000,16/07/2020,64,0.6975476839237057
981,East of England,5847000,16/07/2020,48,0.8209338122113904
445,East Midlands,4533000,16/07/2020,103,2.272225898963159
5362,Northern Ireland,1885000,16/07/2020,16,0.8488063660477454
1152,London,8899375,16/07/2021,6296,70.74654118969029
4390,Wales,3136000,16/07/2021,1083,34.5344387755102
2224,North West,7300000,16/07/2021,7256,99.3972602739726
3832,West Midlands,2928000,16/07/2021,5559,189.8565573770492
80,East Midlands,4533000,16/07/2021,3910,86.25634237811603
616,East of England,5847000,16/07/2021,4186,71.592269539935
4997,Northern Ireland,1885000,16/07/2021,1380,73.20954907161804
5597,Scotland,5454000,16/07/2021,2047,37.53208654198753
3296,South West,5616000,16/07/2021,3978,70.83333333333334
2760,South East,9175000,16/07/2021,6194,67.50953678474114
1688,North East,2597000,16/07/2021,3959,152.44512899499423
3630,South West,5616000,16/08/2020,70,1.2464387464387465
3094,South East,9175000,16/08/2020,99,1.0790190735694822
950,East of England,5847000,16/08/2020,65,1.111681204036258
5931,Scotland,5454000,16/08/2020,43,0.7884121745507884
5331,Northern Ireland,1885000,16/08/2020,27,1.4323607427055702
414,East Midlands,4533000,16/08/2020,77,1.6986543128171188
2022,North East,2597000,16/08/2020,39,1.5017327685791297
2558,North West,7300000,16/08/2020,200,2.7397260273972606
4724,Wales,3136000,16/08/2020,18,0.5739795918367346
1486,London,8899375,16/08/2020,136,1.528197204859892
4166,West Midlands,2928000,16/08/2020,134,4.576502732240437
49,East Midlands,4533000,16/08/2021,2299,50.716964482682556
1121,London,8899375,16/08/2021,3166,35.57553198960601
3801,West Midlands,2928000,16/08/2021,2470,84.35792349726776
1657,North East,2597000,16/08/2021,989,38.08240277242973
3265,South West,5616000,16/08/2021,2477,44.106125356125354
5566,Scotland,5454000,16/08/2021,1567,28.731206453978732
4359,Wales,3136000,16/08/2021,2394,76.33928571428571
4966,Northern Ireland,1885000,16/08/2021,1306,69.28381962864722
2729,South East,9175000,16/08/2021,3346,36.468664850136236
585,East of England,5847000,16/08/2021,2221,37.98529160253121
2193,North West,7300000,16/08/2021,3228,44.21917808219178
5900,Scotland,5454000,16/09/2020,267,4.895489548954895
1455,London,8899375,16/09/2020,243,2.7305288292717185
4135,West Midlands,2928000,16/09/2020,428,14.617486338797814
2527,North West,7300000,16/09/2020,1290,17.671232876712327
5300,Northern Ireland,1885000,16/09/2020,129,6.843501326259947
383,East Midlands,4533000,16/09/2020,270,5.956320317670417
3599,South West,5616000,16/09/2020,84,1.4957264957264957
1991,North East,2597000,16/09/2020,278,10.704659222179439
3063,South East,9175000,16/09/2020,160,1.7438692098092643
919,East of England,5847000,16/09/2020,104,1.7786899264580127
4693,Wales,3136000,16/09/2020,199,6.345663265306123
2698,South East,9175000,16/09/2021,3335,36.34877384196185
1626,North East,2597000,16/09/2021,1243,47.86291875240662
3770,West Midlands,2928000,16/09/2021,2885,98.53142076502732
18,East Midlands,4533000,16/09/2021,2438,53.78336642400176
2162,North West,7300000,16/09/2021,3368,46.136986301369866
1090,London,8899375,16/09/2021,2620,29.440269681859682
5535,Scotland,5454000,16/09/2021,0,0.0
554,East of England,5847000,16/09/2021,2386,40.80725158200787
4935,Northern Ireland,1885000,16/09/2021,1071,56.81697612732095
3234,South West,5616000,16/09/2021,1407,25.053418803418804
4328,Wales,3136000,16/09/2021,2891,92.1875
1961,North East,2597000,16/10/2020,1178,45.36003080477474
353,East Midlands,4533000,16/10/2020,658,14.515773218619016
889,East of England,5847000,16/10/2020,577,9.86830853429109
4663,Wales,3136000,16/10/2020,979,31.21811224489796
5870,Scotland,5454000,16/10/2020,1196,21.92885955262193
3569,South West,5616000,16/10/2020,577,10.274216524216525
3033,South East,9175000,16/10/2020,814,8.871934604904633
5270,Northern Ireland,1885000,16/10/2020,1299,68.91246684350132
1425,London,8899375,16/10/2020,1394,15.664021349813892
4105,West Midlands,2928000,16/10/2020,1696,57.923497267759565
2497,North West,7300000,16/10/2020,3324,45.534246575342465
4298,Wales,3136000,16/10/2021,0,0.0
5505,Scotland,5454000,16/10/2021,2581,47.32306563989732
4905,Northern Ireland,1885000,16/10/2021,1218,64.61538461538461
1394,London,8899375,16/11/2020,674,7.57356555937917
5839,Scotland,5454000,16/11/2020,717,13.146314631463145
4632,Wales,3136000,16/11/2020,892,28.44387755102041
322,East Midlands,4533000,16/11/2020,3344,73.77013015662916
3538,South West,5616000,16/11/2020,1963,34.9537037037037
2466,North West,7300000,16/11/2020,4580,62.73972602739727
3002,South East,9175000,16/11/2020,95,1.0354223433242506
5239,Northern Ireland,1885000,16/11/2020,331,17.55968169761273
858,East of England,5847000,16/11/2020,0,0.0
1930,North East,2597000,16/11/2020,3365,129.57258375048133
4074,West Midlands,2928000,16/11/2020,3455,117.99863387978142
828,East of England,5847000,16/12/2020,3345,57.20882503848127
5209,Northern Ireland,1885000,16/12/2020,510,27.05570291777188
4602,Wales,3136000,16/12/2020,530,16.90051020408163
3508,South West,5616000,16/12/2020,1131,20.13888888888889
4044,West Midlands,2928000,16/12/2020,1929,65.8811475409836
292,East Midlands,4533000,16/12/2020,1348,29.737480697110083
2436,North West,7300000,16/12/2020,2164,29.643835616438356
1364,London,8899375,16/12/2020,6777,76.15141512746682
5809,Scotland,5454000,16/12/2020,689,12.632929959662633
1900,North East,2597000,16/12/2020,801,30.843280708509816
2972,South East,9175000,16/12/2020,4397,47.92370572207084
5777,Scotland,5454000,17/01/2021,1341,24.587458745874585
2940,South East,9175000,17/01/2021,6133,66.84468664850135
4570,Wales,3136000,17/01/2021,1172,37.37244897959184
4012,West Midlands,2928000,17/01/2021,3633,124.077868852459
796,East of England,5847000,17/01/2021,4070,69.60834616042415
5177,Northern Ireland,1885000,17/01/2021,822,43.60742705570292
2404,North West,7300000,17/01/2021,4263,58.397260273972606
1332,London,8899375,17/01/2021,9995,112.31125781304867
3476,South West,5616000,17/01/2021,2181,38.835470085470085
1868,North East,2597000,17/01/2021,1077,41.47092799383904
260,East Midlands,4533000,17/01/2021,2229,49.172733289212445
5746,Scotland,5454000,17/02/2021,1121,20.553722038870553
2909,South East,9175000,17/02/2021,1244,13.558583106267031
2373,North West,7300000,17/02/2021,1846,25.28767123287671
765,East of England,5847000,17/02/2021,948,16.21344279117496
5146,Northern Ireland,1885000,17/02/2021,297,15.755968169761273
229,East Midlands,4533000,17/02/2021,1427,31.4802559011692
1837,North East,2597000,17/02/2021,782,30.111667308432807
4539,Wales,3136000,17/02/2021,374,11.926020408163264
3445,South West,5616000,17/02/2021,539,9.597578347578349
3981,West Midlands,2928000,17/02/2021,1633,55.77185792349727
1301,London,8899375,17/02/2021,1054,11.843528337664162
6083,Scotland,5454000,17/03/2020,24,0.44004400440044006
5483,Northern Ireland,1885000,17/03/2020,10,0.5305039787798409
4876,Wales,3136000,17/03/2020,12,0.3826530612244898
201,East Midlands,4533000,17/03/2021,580,12.795058460180895
3953,West Midlands,2928000,17/03/2021,714,24.385245901639344
2881,South East,9175000,17/03/2021,507,5.525885558583107
2345,North West,7300000,17/03/2021,788,10.794520547945206
4511,Wales,3136000,17/03/2021,145,4.623724489795919
1273,London,8899375,17/03/2021,542,6.090315331132804
3417,South West,5616000,17/03/2021,251,4.469373219373219
1809,North East,2597000,17/03/2021,260,10.011551790527532
737,East of England,5847000,17/03/2021,354,6.054386865059005
5118,Northern Ireland,1885000,17/03/2021,161,8.541114058355438
5718,Scotland,5454000,17/03/2021,625,11.45947928126146
2679,North West,7300000,17/04/2020,594,8.136986301369863
1607,London,8899375,17/04/2020,704,7.910667883980617
1071,East of England,5847000,17/04/2020,360,6.157003591585428
2143,North East,2597000,17/04/2020,263,10.127069695802849
4287,West Midlands,2928000,17/04/2020,373,12.739071038251366
3751,South West,5616000,17/04/2020,309,5.502136752136752
4845,Wales,3136000,17/04/2020,244,7.780612244897959
6052,Scotland,5454000,17/04/2020,307,5.628896222955629
535,East Midlands,4533000,17/04/2020,169,3.728215309949261
5452,Northern Ireland,1885000,17/04/2020,137,7.267904509283819
3215,South East,9175000,17/04/2020,552,6.016348773841962
5087,Northern Ireland,1885000,17/04/2021,99,5.251989389920425
5687,Scotland,5454000,17/04/2021,210,3.8503850385038505
3386,South West,5616000,17/04/2021,119,2.118945868945869
3922,West Midlands,2928000,17/04/2021,160,5.46448087431694
2314,North West,7300000,17/04/2021,228,3.1232876712328768
1778,North East,2597000,17/04/2021,81,3.1189834424335774
2850,South East,9175000,17/04/2021,257,2.8010899182561304
4480,Wales,3136000,17/04/2021,0,0.0
1242,London,8899375,17/04/2021,357,4.011517662757216
706,East of England,5847000,17/04/2021,176,3.010090644775098
170,East Midlands,4533000,17/04/2021,184,4.0591219942642836
1041,East of England,5847000,17/05/2020,60,1.0261672652642382
4257,West Midlands,2928000,17/05/2020,89,3.039617486338798
2649,North West,7300000,17/05/2020,134,1.8356164383561646
3721,South West,5616000,17/05/2020,28,0.4985754985754986
505,East Midlands,4533000,17/05/2020,69,1.5221707478491067
4815,Wales,3136000,17/05/2020,162,5.165816326530612
1577,London,8899375,17/05/2020,81,0.9101762764239062
2113,North East,2597000,17/05/2020,26,1.001155179052753
3185,South East,9175000,17/05/2020,154,1.6784741144414168
6022,Scotland,5454000,17/05/2020,90,1.6501650165016502
5422,Northern Ireland,1885000,17/05/2020,28,1.4854111405835544
1748,North East,2597000,17/05/2021,72,2.772429726607624
2820,South East,9175000,17/05/2021,164,1.7874659400544959
2284,North West,7300000,17/05/2021,432,5.917808219178082
5657,Scotland,5454000,17/05/2021,161,2.951961862852952
140,East Midlands,4533000,17/05/2021,153,3.375248180013236
4450,Wales,3136000,17/05/2021,91,2.9017857142857144
1212,London,8899375,17/05/2021,212,2.3821897605168902
3356,South West,5616000,17/05/2021,89,1.5847578347578348
5057,Northern Ireland,1885000,17/05/2021,82,4.3501326259946955
676,East of England,5847000,17/05/2021,122,2.086540106037284
3892,West Midlands,2928000,17/05/2021,150,5.122950819672131
2082,North East,2597000,17/06/2020,14,0.5390835579514824
3154,South East,9175000,17/06/2020,26,0.28337874659400547
3690,South West,5616000,17/06/2020,4,0.07122507122507123
4784,Wales,3136000,17/06/2020,53,1.6900510204081634
5391,Northern Ireland,1885000,17/06/2020,8,0.4244031830238727
2618,North West,7300000,17/06/2020,48,0.6575342465753424
474,East Midlands,4533000,17/06/2020,22,0.485329803662034
1010,East of England,5847000,17/06/2020,32,0.547289208140927
5991,Scotland,5454000,17/06/2020,21,0.38503850385038507
1546,London,8899375,17/06/2020,9,0.10113069738043401
4226,West Midlands,2928000,17/06/2020,33,1.1270491803278688
645,East of England,5847000,17/06/2021,439,7.5081238241833415
5626,Scotland,5454000,17/06/2021,1317,24.147414741474147
3861,West Midlands,2928000,17/06/2021,786,26.844262295081965
3325,South West,5616000,17/06/2021,837,14.903846153846155
2789,South East,9175000,17/06/2021,892,9.722070844686648
1181,London,8899375,17/06/2021,1225,13.76501158789241
4419,Wales,3136000,17/06/2021,140,4.464285714285714
1717,North East,2597000,17/06/2021,647,24.913361571043513
2253,North West,7300000,17/06/2021,2858,39.150684931506845
5026,Northern Ireland,1885000,17/06/2021,179,9.496021220159152
109,East Midlands,4533000,17/06/2021,454,10.015442311934702
980,East of England,5847000,17/07/2020,59,1.009064477509834
2588,North West,7300000,17/07/2020,141,1.9315068493150687
3124,South East,9175000,17/07/2020,43,0.46866485013623976
1516,London,8899375,17/07/2020,56,0.6292576725893673
3660,South West,5616000,17/07/2020,12,0.2136752136752137
5961,Scotland,5454000,17/07/2020,17,0.3116978364503117
4754,Wales,3136000,17/07/2020,16,0.5102040816326531
444,East Midlands,4533000,17/07/2020,104,2.2942863445841604
5361,Northern Ireland,1885000,17/07/2020,19,1.0079575596816976
2052,North East,2597000,17/07/2020,7,0.2695417789757412
4196,West Midlands,2928000,17/07/2020,87,2.971311475409836
3295,South West,5616000,17/07/2021,4703,83.74287749287748
5596,Scotland,5454000,17/07/2021,2317,42.48258159149248
2759,South East,9175000,17/07/2021,6346,69.16621253405995
1151,London,8899375,17/07/2021,6592,74.07261745909123
79,East Midlands,4533000,17/07/2021,4019,88.66093095080521
615,East of England,5847000,17/07/2021,4508,77.09936719685308
3831,West Midlands,2928000,17/07/2021,5482,187.22677595628417
1687,North East,2597000,17/07/2021,4454,171.50558336542164
2223,North West,7300000,17/07/2021,7424,101.6986301369863
4996,Northern Ireland,1885000,17/07/2021,1402,74.37665782493369
4389,Wales,3136000,17/07/2021,0,0.0
5330,Northern Ireland,1885000,17/08/2020,39,2.0689655172413794
2021,North East,2597000,17/08/2020,18,0.693107431651906
3629,South West,5616000,17/08/2020,25,0.44515669515669515
413,East Midlands,4533000,17/08/2020,77,1.6986543128171188
949,East of England,5847000,17/08/2020,34,0.581494783649735
2557,North West,7300000,17/08/2020,165,2.26027397260274
5930,Scotland,5454000,17/08/2020,26,0.47671433810047675
3093,South East,9175000,17/08/2020,61,0.6648501362397821
4723,Wales,3136000,17/08/2020,14,0.44642857142857145
1485,London,8899375,17/08/2020,95,1.0674906945712481
4165,West Midlands,2928000,17/08/2020,73,2.4931693989071038
1120,London,8899375,17/08/2021,3032,34.069808273052885
48,East Midlands,4533000,17/08/2021,2263,49.92278844032649
3800,West Midlands,2928000,17/08/2021,2355,80.43032786885246
4358,Wales,3136000,17/08/2021,761,24.26658163265306
4965,Northern Ireland,1885000,17/08/2021,1564,82.97082228116712
3264,South West,5616000,17/08/2021,2679,47.702991452991455
1656,North East,2597000,17/08/2021,1081,41.624951867539465
584,East of England,5847000,17/08/2021,2267,38.7720198392338
5565,Scotland,5454000,17/08/2021,1815,33.27832783278328
2192,North West,7300000,17/08/2021,2916,39.945205479452056
2728,South East,9175000,17/08/2021,3391,36.95912806539509
3598,South West,5616000,17/09/2020,85,1.5135327635327636
5299,Northern Ireland,1885000,17/09/2020,149,7.904509283819629
382,East Midlands,4533000,17/09/2020,180,3.970880211780278
4692,Wales,3136000,17/09/2020,168,5.357142857142857
5899,Scotland,5454000,17/09/2020,290,5.317198386505317
3062,South East,9175000,17/09/2020,136,1.4822888283378748
1990,North East,2597000,17/09/2020,264,10.165575664227955
4134,West Midlands,2928000,17/09/2020,339,11.577868852459018
918,East of England,5847000,17/09/2020,126,2.1549512570549
2526,North West,7300000,17/09/2020,932,12.767123287671232
1454,London,8899375,17/09/2020,247,2.775475805885245
1089,London,8899375,17/09/2021,2597,29.181824566331905
17,East Midlands,4533000,17/09/2021,2301,50.76108537392456
1625,North East,2597000,17/09/2021,1313,50.55833654216403
3769,West Midlands,2928000,17/09/2021,2836,96.85792349726776
553,East of England,5847000,17/09/2021,2217,37.9168804515136
2697,South East,9175000,17/09/2021,3030,33.02452316076294
2161,North West,7300000,17/09/2021,3877,53.109589041095894
3233,South West,5616000,17/09/2021,1767,31.463675213675216
4934,Northern Ireland,1885000,17/09/2021,1239,65.72944297082228
5534,Scotland,5454000,17/09/2021,5529,101.37513751375137
4327,Wales,3136000,17/09/2021,2618,83.48214285714286
3568,South West,5616000,17/10/2020,800,14.245014245014245
2496,North West,7300000,17/10/2020,4005,54.863013698630134
4662,Wales,3136000,17/10/2020,674,21.49234693877551
1960,North East,2597000,17/10/2020,1101,42.39507123604159
5869,Scotland,5454000,17/10/2020,1167,21.397139713971395
4104,West Midlands,2928000,17/10/2020,1120,38.25136612021858
1424,London,8899375,17/10/2020,1166,13.102043682842895
888,East of England,5847000,17/10/2020,628,10.740550709765692
352,East Midlands,4533000,17/10/2020,1234,27.222589896315903
5269,Northern Ireland,1885000,17/10/2020,1031,54.69496021220159
3032,South East,9175000,17/10/2020,941,10.256130790190737
5504,Scotland,5454000,17/10/2021,2666,48.88155482214888
4297,Wales,3136000,17/10/2021,2965,94.54719387755101
4904,Northern Ireland,1885000,17/10/2021,966,51.246684350132625
3001,South East,9175000,17/11/2020,2026,22.08174386920981
1393,London,8899375,17/11/2020,2102,23.619636210408036
3537,South West,5616000,17/11/2020,1259,22.41809116809117
857,East of England,5847000,17/11/2020,1133,19.377458525739694
2465,North West,7300000,17/11/2020,2446,33.50684931506849
1929,North East,2597000,17/11/2020,1276,49.13361571043512
4631,Wales,3136000,17/11/2020,705,22.480867346938776
5838,Scotland,5454000,17/11/2020,1248,22.882288228822883
5238,Northern Ireland,1885000,17/11/2020,549,29.12466843501326
321,East Midlands,4533000,17/11/2020,1982,43.72380322082506
4073,West Midlands,2928000,17/11/2020,2639,90.12978142076503
4043,West Midlands,2928000,17/12/2020,1752,59.8360655737705
827,East of England,5847000,17/12/2020,3879,66.34171369933298
2971,South East,9175000,17/12/2020,4744,51.705722070844686
2435,North West,7300000,17/12/2020,1848,25.315068493150687
4601,Wales,3136000,17/12/2020,11468,365.6887755102041
1899,North East,2597000,17/12/2020,590,22.718521370812475
5808,Scotland,5454000,17/12/2020,858,15.731573157315733
5208,Northern Ireland,1885000,17/12/2020,656,34.801061007957564
291,East Midlands,4533000,17/12/2020,1394,30.752261195676155
1363,London,8899375,17/12/2020,5762,64.74611981178454
3507,South West,5616000,17/12/2020,1135,20.210113960113958
2939,South East,9175000,18/01/2021,5445,59.346049046321525
5776,Scotland,5454000,18/01/2021,1429,26.200953428676204
3475,South West,5616000,18/01/2021,2340,41.66666666666667
4569,Wales,3136000,18/01/2021,1332,42.474489795918366
1867,North East,2597000,18/01/2021,1087,41.8559876780901
795,East of England,5847000,18/01/2021,3999,68.39404822986147
5176,Northern Ireland,1885000,18/01/2021,640,33.95225464190982
1331,London,8899375,18/01/2021,7051,79.23028302549336
4011,West Midlands,2928000,18/01/2021,4691,160.21174863387978
259,East Midlands,4533000,18/01/2021,2664,58.76902713434812
2403,North West,7300000,18/01/2021,4666,63.917808219178085
2372,North West,7300000,18/02/2021,1575,21.575342465753423
3980,West Midlands,2928000,18/02/2021,1586,54.166666666666664
2908,South East,9175000,18/02/2021,1260,13.732970027247957
5145,Northern Ireland,1885000,18/02/2021,342,18.143236074270558
1836,North East,2597000,18/02/2021,563,21.678860223334617
228,East Midlands,4533000,18/02/2021,1373,30.28899183763512
3444,South West,5616000,18/02/2021,682,12.143874643874645
764,East of England,5847000,18/02/2021,1004,17.171198905421583
1300,London,8899375,18/02/2021,1391,15.630311117353747
5745,Scotland,5454000,18/02/2021,685,12.559589292262558
4538,Wales,3136000,18/02/2021,290,9.247448979591837
6082,Scotland,5454000,18/03/2020,32,0.5867253392005868
5482,Northern Ireland,1885000,18/03/2020,6,0.3183023872679045
4875,Wales,3136000,18/03/2020,13,0.4145408163265306
1808,North East,2597000,18/03/2021,375,14.43973815941471
4510,Wales,3136000,18/03/2021,297,9.470663265306124
5717,Scotland,5454000,18/03/2021,624,11.441144114411442
5117,Northern Ireland,1885000,18/03/2021,169,8.96551724137931
200,East Midlands,4533000,18/03/2021,633,13.964262078093977
736,East of England,5847000,18/03/2021,388,6.635881648708739
1272,London,8899375,18/03/2021,535,6.011658122059133
2344,North West,7300000,18/03/2021,805,11.027397260273972
3416,South West,5616000,18/03/2021,258,4.594017094017094
2880,South East,9175000,18/03/2021,521,5.678474114441417
3952,West Midlands,2928000,18/03/2021,642,21.92622950819672
4844,Wales,3136000,18/04/2020,292,9.311224489795919
6051,Scotland,5454000,18/04/2020,411,7.535753575357536
3750,South West,5616000,18/04/2020,226,4.0242165242165235
534,East Midlands,4533000,18/04/2020,138,3.0443414956982133
2678,North West,7300000,18/04/2020,550,7.534246575342467
4286,West Midlands,2928000,18/04/2020,327,11.168032786885245
1070,East of England,5847000,18/04/2020,344,5.883358987514965
5451,Northern Ireland,1885000,18/04/2020,148,7.8514588859416445
2142,North East,2597000,18/04/2020,158,6.083943011166731
3214,South East,9175000,18/04/2020,414,4.512261580381471
1606,London,8899375,18/04/2020,689,7.742116721679894
4479,Wales,3136000,18/04/2021,94,2.997448979591837
169,East Midlands,4533000,18/04/2021,159,3.507610853739245
3385,South West,5616000,18/04/2021,74,1.3176638176638176
2313,North West,7300000,18/04/2021,217,2.9726027397260277
2849,South East,9175000,18/04/2021,180,1.9618528610354224
3921,West Midlands,2928000,18/04/2021,163,5.566939890710382
705,East of England,5847000,18/04/2021,134,2.2917735590901316
1241,London,8899375,18/04/2021,205,2.3035325514432192
1777,North East,2597000,18/04/2021,63,2.4258760107816713
5086,Northern Ireland,1885000,18/04/2021,82,4.3501326259946955
5686,Scotland,5454000,18/04/2021,211,3.8687202053538687
3720,South West,5616000,18/05/2020,21,0.37393162393162394
5421,Northern Ireland,1885000,18/05/2020,16,0.8488063660477454
1576,London,8899375,18/05/2020,47,0.5281269752089333
1040,East of England,5847000,18/05/2020,97,1.6589704121771847
2112,North East,2597000,18/05/2020,14,0.5390835579514824
2648,North West,7300000,18/05/2020,176,2.410958904109589
504,East Midlands,4533000,18/05/2020,91,2.0075005515111406
3184,South East,9175000,18/05/2020,103,1.122615803814714
4256,West Midlands,2928000,18/05/2020,143,4.883879781420765
4814,Wales,3136000,18/05/2020,101,3.220663265306122
6021,Scotland,5454000,18/05/2020,57,1.045104510451045
4449,Wales,3136000,18/05/2021,32,1.0204081632653061
2819,South East,9175000,18/05/2021,0,0.0
2283,North West,7300000,18/05/2021,0,0.0
5656,Scotland,5454000,18/05/2021,268,4.913824715804914
1211,London,8899375,18/05/2021,0,0.0
5056,Northern Ireland,1885000,18/05/2021,104,5.517241379310344
3891,West Midlands,2928000,18/05/2021,0,0.0
139,East Midlands,4533000,18/05/2021,0,0.0
1747,North East,2597000,18/05/2021,0,0.0
3355,South West,5616000,18/05/2021,0,0.0
675,East of England,5847000,18/05/2021,0,0.0
3689,South West,5616000,18/06/2020,9,0.16025641025641024
2617,North West,7300000,18/06/2020,52,0.7123287671232876
1009,East of England,5847000,18/06/2020,44,0.7525226611937745
3153,South East,9175000,18/06/2020,61,0.6648501362397821
4225,West Midlands,2928000,18/06/2020,21,0.7172131147540983
4783,Wales,3136000,18/06/2020,48,1.530612244897959
2081,North East,2597000,18/06/2020,13,0.5005775895263765
